"indicator","session","currency","Unit","Date","Value"
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/15/2010",2.4056
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/18/2010",2.4056
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/19/2010",2.4045
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/20/2010",2.4062
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/21/2010",2.4089
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/22/2010",2.4177
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/25/2010",2.4294
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/26/2010",2.4304
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/27/2010",2.4381
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/28/2010",2.4319
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/29/2010",2.4299
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/02/2010",2.4249
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/03/2010",2.4184
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/04/2010",2.42
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/05/2010",2.4231
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/08/2010",2.4214
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/09/2010",2.4203
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/10/2010",2.4188
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/11/2010",2.4218
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/12/2010",2.4221
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/17/2010",2.4146
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/01/2016",2.8879
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/04/2016",2.8724
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/05/2016",2.8925
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/06/2016",2.8892
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/07/2016",2.8913
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/08/2016",2.9118
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/11/2016",2.8821
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/12/2016",2.8923
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/13/2016",2.8723
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/14/2016",2.8644
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/15/2016",2.8681
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/18/2016",2.8987
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/19/2016",2.8906
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/20/2016",2.8873
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/21/2016",2.8866
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/22/2016",2.8948
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/25/2016",2.8905
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/26/2016",2.9068
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/27/2016",2.9113
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/28/2016",2.9041
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/29/2016",2.9038
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/03/2016",2.9264
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/04/2016",2.9362
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/05/2016",2.9526
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/06/2016",2.9476
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/09/2016",2.9353
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/10/2016",2.9604
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/11/2016",2.9587
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/12/2016",2.9443
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/13/2016",2.9297
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/16/2016",2.9422
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/17/2016",2.9368
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/18/2016",2.9357
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/19/2016",2.9561
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/20/2016",2.9557
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/23/2016",2.9521
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/24/2016",2.9804
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/25/2016",2.9761
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/26/2016",2.965
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/27/2016",2.9725
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/30/2016",2.9737
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/31/2016",2.9861
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/01/2016",2.9978
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/02/2016",3.0276
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/03/2016",3.0159
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/06/2016",3.015
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/07/2016",3.0021
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/08/2016",3.0024
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/09/2016",2.9931
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/10/2016",3.0048
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/13/2016",3.0128
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/14/2016",3.0215
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/15/2016",3.0252
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/16/2016",3.0336
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/17/2016",3.0374
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/20/2016",3.0325
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/21/2016",3.0202
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/23/2016",3.0053
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/24/2016",3.019
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/27/2016",3.0274
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/28/2016",3.0152
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/29/2016",3.0032
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/30/2016",2.9816
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/01/2016",2.9683
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/04/2016",2.9724
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/05/2016",2.9697
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/08/2016",2.9969
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/11/2016",2.9623
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/12/2016",2.9631
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/13/2016",2.9578
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/14/2016",2.9394
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/15/2016",2.9465
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/18/2016",2.9496
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/19/2016",2.9511
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/20/2016",2.9664
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/21/2016",2.9842
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/22/2016",3.0028
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/25/2016",2.9998
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/26/2016",2.9974
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/27/2016",2.9991
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/28/2016",3.0009
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/29/2016",3.006
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/01/2016",3.0108
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/02/2016",3.0176
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/03/2016",3.0291
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/04/2016",3.0174
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/05/2016",3.0101
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/08/2016",2.9999
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/09/2016",2.9901
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/10/2016",2.9806
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/11/2016",2.9914
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/12/2016",2.9808
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/15/2016",2.9869
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/16/2016",2.9775
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/17/2016",2.9767
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/18/2016",2.9803
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/19/2016",2.9833
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/22/2016",2.9831
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/23/2016",2.9855
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/24/2016",2.9856
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/25/2016",2.9792
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/26/2016",2.9732
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/29/2016",2.9686
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/30/2016",2.9746
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/01/2016",2.9904
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/02/2016",3.0065
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/05/2016",2.9994
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/06/2016",3.0056
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/07/2016",3.0138
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/08/2016",3.0127
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/09/2016",3.0059
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/13/2016",3.0223
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/14/2016",3.0245
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/15/2016",3.0235
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/19/2016",3.0291
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/20/2016",3.0396
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/21/2016",3.0477
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/22/2016",3.0394
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/23/2016",3.0338
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/26/2016",3.0371
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/27/2016",3.0309
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/28/2016",3.0448
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/29/2016",3.0223
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/30/2016",3.0359
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/04/2016",3.0151
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/05/2016",3.0234
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/06/2016",3.0167
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/07/2016",3.0244
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/10/2016",3.021
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/11/2016",3.0139
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/12/2016",3.0342
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/13/2016",3.0393
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/14/2016",3.0328
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/17/2016",3.0308
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/18/2016",3.0331
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/19/2016",3.0227
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/20/2016",3.01
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/21/2016",3.0076
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/24/2016",3.0027
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/25/2016",2.9978
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/26/2016",2.9945
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/27/2016",3.0034
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/28/2016",3.0096
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/31/2016",3.0203
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/01/2016",3.0135
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/02/2016",3.0187
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/03/2016",3.0262
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/04/2016",3.0307
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/07/2016",3.0317
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/08/2016",3.026
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/09/2016",3.0391
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/10/2016",3.0409
