"indicator","session","currency","Unit","Date","Value"
"Middle Rate","1200","Euro","Malaysian ringgit","01/03/2006",4.4853
"Middle Rate","1200","Euro","Malaysian ringgit","01/04/2006",4.5549
"Middle Rate","1200","Euro","Malaysian ringgit","01/05/2006",4.5573
"Middle Rate","1200","Euro","Malaysian ringgit","01/06/2006",4.5402
"Middle Rate","1200","Euro","Malaysian ringgit","01/09/2006",4.552
"Middle Rate","1200","Euro","Malaysian ringgit","01/11/2006",4.5264
"Middle Rate","1200","Euro","Malaysian ringgit","01/12/2006",4.5453
"Middle Rate","1200","Euro","Malaysian ringgit","01/13/2006",4.5055
"Middle Rate","1200","Euro","Malaysian ringgit","01/16/2006",4.5427
"Middle Rate","1200","Euro","Malaysian ringgit","01/17/2006",4.5408
"Middle Rate","1200","Euro","Malaysian ringgit","01/18/2006",4.5449
"Middle Rate","1200","Euro","Malaysian ringgit","01/19/2006",4.5398
"Middle Rate","1200","Euro","Malaysian ringgit","01/20/2006",4.527
"Middle Rate","1200","Euro","Malaysian ringgit","01/23/2006",4.5954
"Middle Rate","1200","Euro","Malaysian ringgit","01/24/2006",4.6047
"Middle Rate","1200","Euro","Malaysian ringgit","01/25/2006",4.5994
"Middle Rate","1200","Euro","Malaysian ringgit","01/26/2006",4.5907
"Middle Rate","1200","Euro","Malaysian ringgit","01/27/2006",4.5813
"Middle Rate","1200","Euro","Malaysian ringgit","02/03/2006",4.5377
"Middle Rate","1200","Euro","Malaysian ringgit","02/06/2006",4.4951
"Middle Rate","1200","Euro","Malaysian ringgit","02/07/2006",4.4714
"Middle Rate","1200","Euro","Malaysian ringgit","02/08/2006",4.4732
"Middle Rate","1200","Euro","Malaysian ringgit","02/09/2006",4.4637
"Middle Rate","1200","Euro","Malaysian ringgit","02/10/2006",4.4663
"Middle Rate","1200","Euro","Malaysian ringgit","02/13/2006",4.428
"Middle Rate","1200","Euro","Malaysian ringgit","02/14/2006",4.4311
"Middle Rate","1200","Euro","Malaysian ringgit","02/15/2006",4.4376
"Middle Rate","1200","Euro","Malaysian ringgit","02/16/2006",4.4249
"Middle Rate","1200","Euro","Malaysian ringgit","02/17/2006",4.4227
"Middle Rate","1200","Euro","Malaysian ringgit","02/20/2006",4.4498
"Middle Rate","1200","Euro","Malaysian ringgit","02/21/2006",4.4381
"Middle Rate","1200","Euro","Malaysian ringgit","02/22/2006",4.4342
"Middle Rate","1200","Euro","Malaysian ringgit","02/23/2006",4.4249
"Middle Rate","1200","Euro","Malaysian ringgit","02/24/2006",4.4306
"Middle Rate","1200","Euro","Malaysian ringgit","02/27/2006",4.4063
"Middle Rate","1200","Euro","Malaysian ringgit","02/28/2006",4.4055
"Middle Rate","1200","Euro","Malaysian ringgit","03/01/2006",4.4336
"Middle Rate","1200","Euro","Malaysian ringgit","03/02/2006",4.4212
"Middle Rate","1200","Euro","Malaysian ringgit","03/03/2006",4.4533
"Middle Rate","1200","Euro","Malaysian ringgit","03/06/2006",4.4733
"Middle Rate","1200","Euro","Malaysian ringgit","03/07/2006",4.45
"Middle Rate","1200","Euro","Malaysian ringgit","03/08/2006",4.4218
"Middle Rate","1200","Euro","Malaysian ringgit","03/09/2006",4.4445
"Middle Rate","1200","Euro","Malaysian ringgit","03/10/2006",4.4332
"Middle Rate","1200","Euro","Malaysian ringgit","03/13/2006",4.4427
"Middle Rate","1200","Euro","Malaysian ringgit","03/14/2006",4.449
"Middle Rate","1200","Euro","Malaysian ringgit","03/15/2006",4.4562
"Middle Rate","1200","Euro","Malaysian ringgit","03/16/2006",4.4659
"Middle Rate","1200","Euro","Malaysian ringgit","03/17/2006",4.5091
"Middle Rate","1200","Euro","Malaysian ringgit","03/20/2006",4.5084
"Middle Rate","1200","Euro","Malaysian ringgit","03/21/2006",4.4923
"Middle Rate","1200","Euro","Malaysian ringgit","03/22/2006",4.4622
"Middle Rate","1200","Euro","Malaysian ringgit","03/23/2006",4.4485
"Middle Rate","1200","Euro","Malaysian ringgit","03/24/2006",4.4251
"Middle Rate","1200","Euro","Malaysian ringgit","03/27/2006",4.4484
"Middle Rate","1200","Euro","Malaysian ringgit","03/28/2006",4.4334
"Middle Rate","1200","Euro","Malaysian ringgit","03/29/2006",4.4363
"Middle Rate","1200","Euro","Malaysian ringgit","03/30/2006",4.455
"Middle Rate","1200","Euro","Malaysian ringgit","03/31/2006",4.4829
"Middle Rate","1200","Euro","Malaysian ringgit","04/03/2006",4.4441
"Middle Rate","1200","Euro","Malaysian ringgit","04/04/2006",4.4687
"Middle Rate","1200","Euro","Malaysian ringgit","04/05/2006",4.5071
"Middle Rate","1200","Euro","Malaysian ringgit","04/06/2006",4.5104
"Middle Rate","1200","Euro","Malaysian ringgit","04/07/2006",4.4768
"Middle Rate","1200","Euro","Malaysian ringgit","04/10/2006",4.4436
"Middle Rate","1200","Euro","Malaysian ringgit","04/12/2006",4.4599
"Middle Rate","1200","Euro","Malaysian ringgit","04/13/2006",4.4511
"Middle Rate","1200","Euro","Malaysian ringgit","04/14/2006",4.4486
"Middle Rate","1200","Euro","Malaysian ringgit","04/17/2006",4.4721
"Middle Rate","1200","Euro","Malaysian ringgit","04/18/2006",4.5013
"Middle Rate","1200","Euro","Malaysian ringgit","04/19/2006",4.5298
"Middle Rate","1200","Euro","Malaysian ringgit","04/20/2006",4.5273
"Middle Rate","1200","Euro","Malaysian ringgit","04/21/2006",4.5081
"Middle Rate","1200","Euro","Malaysian ringgit","04/24/2006",4.5082
"Middle Rate","1200","Euro","Malaysian ringgit","04/25/2006",4.5091
"Middle Rate","1200","Euro","Malaysian ringgit","04/26/2006",4.5219
"Middle Rate","1200","Euro","Malaysian ringgit","04/27/2006",4.5229
"Middle Rate","1200","Euro","Malaysian ringgit","04/28/2006",4.5415
"Middle Rate","1200","Euro","Malaysian ringgit","05/02/2006",4.5479
"Middle Rate","1200","Euro","Malaysian ringgit","05/03/2006",4.5638
"Middle Rate","1200","Euro","Malaysian ringgit","05/04/2006",4.5578
"Middle Rate","1200","Euro","Malaysian ringgit","05/05/2006",4.5776
"Middle Rate","1200","Euro","Malaysian ringgit","05/08/2006",4.5768
"Middle Rate","1200","Euro","Malaysian ringgit","05/09/2006",4.5635
"Middle Rate","1200","Euro","Malaysian ringgit","05/10/2006",4.5734
"Middle Rate","1200","Euro","Malaysian ringgit","05/11/2006",4.5636
"Middle Rate","1200","Euro","Malaysian ringgit","05/15/2006",4.6557
"Middle Rate","1200","Euro","Malaysian ringgit","05/16/2006",4.6425
"Middle Rate","1200","Euro","Malaysian ringgit","05/17/2006",4.6154
"Middle Rate","1200","Euro","Malaysian ringgit","05/18/2006",4.6131
"Middle Rate","1200","Euro","Malaysian ringgit","05/19/2006",4.6342
"Middle Rate","1200","Euro","Malaysian ringgit","05/22/2006",4.6335
"Middle Rate","1200","Euro","Malaysian ringgit","05/23/2006",4.6692
"Middle Rate","1200","Euro","Malaysian ringgit","05/24/2006",4.6586
"Middle Rate","1200","Euro","Malaysian ringgit","05/25/2006",4.6548
"Middle Rate","1200","Euro","Malaysian ringgit","05/26/2006",4.6566
"Middle Rate","1200","Euro","Malaysian ringgit","05/29/2006",4.6319
"Middle Rate","1200","Euro","Malaysian ringgit","05/30/2006",4.6373
"Middle Rate","1200","Euro","Malaysian ringgit","05/31/2006",4.6689
"Middle Rate","1200","Euro","Malaysian ringgit","06/01/2006",4.6432
"Middle Rate","1200","Euro","Malaysian ringgit","06/02/2006",4.6614
"Middle Rate","1200","Euro","Malaysian ringgit","06/05/2006",4.7043
"Middle Rate","1200","Euro","Malaysian ringgit","06/06/2006",4.6967
"Middle Rate","1200","Euro","Malaysian ringgit","06/07/2006",4.6879
"Middle Rate","1200","Euro","Malaysian ringgit","06/08/2006",4.6877
"Middle Rate","1200","Euro","Malaysian ringgit","06/09/2006",4.637
"Middle Rate","1200","Euro","Malaysian ringgit","06/12/2006",4.6394
"Middle Rate","1200","Euro","Malaysian ringgit","06/13/2006",4.6372
"Middle Rate","1200","Euro","Malaysian ringgit","06/14/2006",4.6321
"Middle Rate","1200","Euro","Malaysian ringgit","06/15/2006",4.6148
"Middle Rate","1200","Euro","Malaysian ringgit","06/16/2006",4.6074
"Middle Rate","1200","Euro","Malaysian ringgit","06/19/2006",4.611
"Middle Rate","1200","Euro","Malaysian ringgit","06/20/2006",4.6153
"Middle Rate","1200","Euro","Malaysian ringgit","06/21/2006",4.6174
"Middle Rate","1200","Euro","Malaysian ringgit","06/22/2006",4.6367
"Middle Rate","1200","Euro","Malaysian ringgit","06/23/2006",4.6221
"Middle Rate","1200","Euro","Malaysian ringgit","06/26/2006",4.6242
"Middle Rate","1200","Euro","Malaysian ringgit","06/27/2006",4.6403
"Middle Rate","1200","Euro","Malaysian ringgit","06/28/2006",4.6323
"Middle Rate","1200","Euro","Malaysian ringgit","06/29/2006",4.6254
"Middle Rate","1200","Euro","Malaysian ringgit","06/30/2006",4.6698
"Middle Rate","1200","Euro","Malaysian ringgit","07/03/2006",4.6832
"Middle Rate","1200","Euro","Malaysian ringgit","07/04/2006",4.6748
"Middle Rate","1200","Euro","Malaysian ringgit","07/05/2006",4.6595
"Middle Rate","1200","Euro","Malaysian ringgit","07/06/2006",4.6659
"Middle Rate","1200","Euro","Malaysian ringgit","07/07/2006",4.6691
"Middle Rate","1200","Euro","Malaysian ringgit","07/10/2006",4.6544
"Middle Rate","1200","Euro","Malaysian ringgit","07/11/2006",4.6506
"Middle Rate","1200","Euro","Malaysian ringgit","07/12/2006",4.6607
"Middle Rate","1200","Euro","Malaysian ringgit","07/13/2006",4.6549
"Middle Rate","1200","Euro","Malaysian ringgit","07/14/2006",4.6605
"Middle Rate","1200","Euro","Malaysian ringgit","07/17/2006",4.6509
"Middle Rate","1200","Euro","Malaysian ringgit","07/18/2006",4.6206
"Middle Rate","1200","Euro","Malaysian ringgit","07/19/2006",4.6079
"Middle Rate","1200","Euro","Malaysian ringgit","07/20/2006",4.6428
"Middle Rate","1200","Euro","Malaysian ringgit","07/21/2006",4.6592
"Middle Rate","1200","Euro","Malaysian ringgit","07/24/2006",4.6663
"Middle Rate","1200","Euro","Malaysian ringgit","07/25/2006",4.6589
"Middle Rate","1200","Euro","Malaysian ringgit","07/26/2006",4.6399
"Middle Rate","1200","Euro","Malaysian ringgit","07/27/2006",4.6707
"Middle Rate","1200","Euro","Malaysian ringgit","07/28/2006",4.6616
"Middle Rate","1200","Euro","Malaysian ringgit","07/31/2006",4.6653
"Middle Rate","1200","Euro","Malaysian ringgit","08/01/2006",4.6716
"Middle Rate","1200","Euro","Malaysian ringgit","08/02/2006",4.7072
"Middle Rate","1200","Euro","Malaysian ringgit","08/03/2006",4.6923
"Middle Rate","1200","Euro","Malaysian ringgit","08/04/2006",4.7094
"Middle Rate","1200","Euro","Malaysian ringgit","08/07/2006",4.7109
"Middle Rate","1200","Euro","Malaysian ringgit","08/08/2006",4.7017
"Middle Rate","1200","Euro","Malaysian ringgit","08/09/2006",4.7052
"Middle Rate","1200","Euro","Malaysian ringgit","08/10/2006",4.7194
"Middle Rate","1200","Euro","Malaysian ringgit","08/11/2006",4.6936
"Middle Rate","1200","Euro","Malaysian ringgit","08/14/2006",4.6961
"Middle Rate","1200","Euro","Malaysian ringgit","08/15/2006",4.6867
"Middle Rate","1200","Euro","Malaysian ringgit","08/16/2006",4.7081
"Middle Rate","1200","Euro","Malaysian ringgit","08/17/2006",4.7269
"Middle Rate","1200","Euro","Malaysian ringgit","08/18/2006",4.7148
"Middle Rate","1200","Euro","Malaysian ringgit","08/21/2006",4.7263
"Middle Rate","1200","Euro","Malaysian ringgit","08/22/2006",4.7313
"Middle Rate","1200","Euro","Malaysian ringgit","08/23/2006",4.7
"Middle Rate","1200","Euro","Malaysian ringgit","08/24/2006",4.6962
"Middle Rate","1200","Euro","Malaysian ringgit","08/25/2006",4.6946
"Middle Rate","1200","Euro","Malaysian ringgit","08/28/2006",4.7124
"Middle Rate","1200","Euro","Malaysian ringgit","08/29/2006",4.716
"Middle Rate","1200","Euro","Malaysian ringgit","08/30/2006",4.7181
"Middle Rate","1200","Euro","Malaysian ringgit","09/01/2006",4.7111
"Middle Rate","1200","Euro","Malaysian ringgit","09/04/2006",4.7065
"Middle Rate","1200","Euro","Malaysian ringgit","09/05/2006",4.6945
"Middle Rate","1200","Euro","Malaysian ringgit","09/06/2006",4.6755
"Middle Rate","1200","Euro","Malaysian ringgit","09/07/2006",4.6774
"Middle Rate","1200","Euro","Malaysian ringgit","09/08/2006",4.6494
"Middle Rate","1200","Euro","Malaysian ringgit","09/11/2006",4.6503
"Middle Rate","1200","Euro","Malaysian ringgit","09/12/2006",4.6739
"Middle Rate","1200","Euro","Malaysian ringgit","09/13/2006",4.6586
"Middle Rate","1200","Euro","Malaysian ringgit","09/14/2006",4.659
"Middle Rate","1200","Euro","Malaysian ringgit","09/15/2006",4.6745
"Middle Rate","1200","Euro","Malaysian ringgit","09/18/2006",4.6544
"Middle Rate","1200","Euro","Malaysian ringgit","09/19/2006",4.6894
"Middle Rate","1200","Euro","Malaysian ringgit","09/20/2006",4.6736
"Middle Rate","1200","Euro","Malaysian ringgit","09/21/2006",4.6703
"Middle Rate","1200","Euro","Malaysian ringgit","09/22/2006",4.6996
"Middle Rate","1200","Euro","Malaysian ringgit","09/25/2006",4.7091
"Middle Rate","1200","Euro","Malaysian ringgit","09/26/2006",4.6909
"Middle Rate","1200","Euro","Malaysian ringgit","09/27/2006",4.6764
"Middle Rate","1200","Euro","Malaysian ringgit","09/28/2006",4.6874
"Middle Rate","1200","Euro","Malaysian ringgit","09/29/2006",4.6821
"Middle Rate","1200","Euro","Malaysian ringgit","10/02/2006",4.6727
"Middle Rate","1200","Euro","Malaysian ringgit","10/03/2006",4.7001
"Middle Rate","1200","Euro","Malaysian ringgit","10/04/2006",4.6938
"Middle Rate","1200","Euro","Malaysian ringgit","10/05/2006",4.685
"Middle Rate","1200","Euro","Malaysian ringgit","10/06/2006",4.6799
"Middle Rate","1200","Euro","Malaysian ringgit","10/09/2006",4.6547
"Middle Rate","1200","Euro","Malaysian ringgit","10/10/2006",4.6479
"Middle Rate","1200","Euro","Malaysian ringgit","10/11/2006",4.6366
"Middle Rate","1200","Euro","Malaysian ringgit","10/12/2006",4.6302
"Middle Rate","1200","Euro","Malaysian ringgit","10/13/2006",4.6276
"Middle Rate","1200","Euro","Malaysian ringgit","10/16/2006",4.6084
"Middle Rate","1200","Euro","Malaysian ringgit","10/17/2006",4.6116
"Middle Rate","1200","Euro","Malaysian ringgit","10/18/2006",4.6067
"Middle Rate","1200","Euro","Malaysian ringgit","10/19/2006",4.6066
"Middle Rate","1200","Euro","Malaysian ringgit","10/20/2006",4.6452
"Middle Rate","1200","Euro","Malaysian ringgit","10/26/2006",4.6386
"Middle Rate","1200","Euro","Malaysian ringgit","10/27/2006",4.6425
"Middle Rate","1200","Euro","Malaysian ringgit","10/30/2006",4.6334
"Middle Rate","1200","Euro","Malaysian ringgit","10/31/2006",4.6382
"Middle Rate","1200","Euro","Malaysian ringgit","11/01/2006",4.6532
"Middle Rate","1200","Euro","Malaysian ringgit","11/02/2006",4.6667
"Middle Rate","1200","Euro","Malaysian ringgit","11/03/2006",4.6621
"Middle Rate","1200","Euro","Malaysian ringgit","11/06/2006",4.6467
"Middle Rate","1200","Euro","Malaysian ringgit","11/07/2006",4.6525
"Middle Rate","1200","Euro","Malaysian ringgit","11/08/2006",4.6558
"Middle Rate","1200","Euro","Malaysian ringgit","11/09/2006",4.6543
"Middle Rate","1200","Euro","Malaysian ringgit","11/10/2006",4.6815
"Middle Rate","1200","Euro","Malaysian ringgit","11/13/2006",4.6766
"Middle Rate","1200","Euro","Malaysian ringgit","11/14/2006",4.664
"Middle Rate","1200","Euro","Malaysian ringgit","11/15/2006",4.6706
"Middle Rate","1200","Euro","Malaysian ringgit","11/16/2006",4.6882
"Middle Rate","1200","Euro","Malaysian ringgit","11/17/2006",4.6756
"Middle Rate","1200","Euro","Malaysian ringgit","11/20/2006",4.6821
"Middle Rate","1200","Euro","Malaysian ringgit","11/21/2006",4.6772
"Middle Rate","1200","Euro","Malaysian ringgit","11/22/2006",4.6909
"Middle Rate","1200","Euro","Malaysian ringgit","11/23/2006",4.7042
"Middle Rate","1200","Euro","Malaysian ringgit","11/24/2006",4.7115
"Middle Rate","1200","Euro","Malaysian ringgit","11/27/2006",4.7691
"Middle Rate","1200","Euro","Malaysian ringgit","11/28/2006",4.785
"Middle Rate","1200","Euro","Malaysian ringgit","11/29/2006",4.7907
"Middle Rate","1200","Euro","Malaysian ringgit","11/30/2006",4.7626
"Middle Rate","1200","Euro","Malaysian ringgit","12/01/2006",4.7698
"Middle Rate","1200","Euro","Malaysian ringgit","12/04/2006",4.7794
"Middle Rate","1200","Euro","Malaysian ringgit","12/05/2006",4.7687
"Middle Rate","1200","Euro","Malaysian ringgit","12/06/2006",4.7406
"Middle Rate","1200","Euro","Malaysian ringgit","12/07/2006",4.7101
"Middle Rate","1200","Euro","Malaysian ringgit","12/08/2006",4.725
"Middle Rate","1200","Euro","Malaysian ringgit","12/11/2006",4.6778
"Middle Rate","1200","Euro","Malaysian ringgit","12/12/2006",4.6985
"Middle Rate","1200","Euro","Malaysian ringgit","12/13/2006",4.7094
"Middle Rate","1200","Euro","Malaysian ringgit","12/14/2006",4.6938
"Middle Rate","1200","Euro","Malaysian ringgit","12/15/2006",4.6661
"Middle Rate","1200","Euro","Malaysian ringgit","12/18/2006",4.6525
"Middle Rate","1200","Euro","Malaysian ringgit","12/19/2006",4.6635
"Middle Rate","1200","Euro","Malaysian ringgit","12/20/2006",4.7078
"Middle Rate","1200","Euro","Malaysian ringgit","12/21/2006",4.6787
"Middle Rate","1200","Euro","Malaysian ringgit","12/22/2006",4.6693
"Middle Rate","1200","Euro","Malaysian ringgit","12/26/2006",4.6471
"Middle Rate","1200","Euro","Malaysian ringgit","12/27/2006",4.6452
"Middle Rate","1200","Euro","Malaysian ringgit","12/28/2006",4.6315
"Middle Rate","1200","Euro","Malaysian ringgit","12/29/2006",4.646
"Middle Rate","1200","Euro","Malaysian ringgit","01/03/2007",4.6686
"Middle Rate","1200","Euro","Malaysian ringgit","01/04/2007",4.6339
"Middle Rate","1200","Euro","Malaysian ringgit","01/05/2007",4.5959
"Middle Rate","1200","Euro","Malaysian ringgit","01/08/2007",4.5744
"Middle Rate","1200","Euro","Malaysian ringgit","01/09/2007",4.5737
"Middle Rate","1200","Euro","Malaysian ringgit","01/10/2007",4.5601
"Middle Rate","1200","Euro","Malaysian ringgit","01/11/2007",4.5535
"Middle Rate","1200","Euro","Malaysian ringgit","01/12/2007",4.5378
"Middle Rate","1200","Euro","Malaysian ringgit","01/15/2007",4.5358
"Middle Rate","1200","Euro","Malaysian ringgit","01/16/2007",4.5332
"Middle Rate","1200","Euro","Malaysian ringgit","01/17/2007",4.5258
"Middle Rate","1200","Euro","Malaysian ringgit","01/18/2007",4.543
"Middle Rate","1200","Euro","Malaysian ringgit","01/19/2007",4.5508
"Middle Rate","1200","Euro","Malaysian ringgit","01/22/2007",4.5467
"Middle Rate","1200","Euro","Malaysian ringgit","01/23/2007",4.5332
"Middle Rate","1200","Euro","Malaysian ringgit","01/24/2007",4.5623
"Middle Rate","1200","Euro","Malaysian ringgit","01/25/2007",4.5358
"Middle Rate","1200","Euro","Malaysian ringgit","01/26/2007",4.5291
"Middle Rate","1200","Euro","Malaysian ringgit","01/29/2007",4.5228
"Middle Rate","1200","Euro","Malaysian ringgit","01/30/2007",4.542
"Middle Rate","1200","Euro","Malaysian ringgit","01/31/2007",4.5388
"Middle Rate","1200","Euro","Malaysian ringgit","02/02/2007",4.5578
"Middle Rate","1200","Euro","Malaysian ringgit","02/05/2007",4.5291
"Middle Rate","1200","Euro","Malaysian ringgit","02/06/2007",4.5181
"Middle Rate","1200","Euro","Malaysian ringgit","02/07/2007",4.5367
"Middle Rate","1200","Euro","Malaysian ringgit","02/08/2007",4.5504
"Middle Rate","1200","Euro","Malaysian ringgit","02/09/2007",4.5553
"Middle Rate","1200","Euro","Malaysian ringgit","02/12/2007",4.5503
"Middle Rate","1200","Euro","Malaysian ringgit","02/13/2007",4.5319
"Middle Rate","1200","Euro","Malaysian ringgit","02/14/2007",4.5616
"Middle Rate","1200","Euro","Malaysian ringgit","02/15/2007",4.5921
"Middle Rate","1200","Euro","Malaysian ringgit","02/16/2007",4.5877
"Middle Rate","1200","Euro","Malaysian ringgit","02/21/2007",4.5916
"Middle Rate","1200","Euro","Malaysian ringgit","02/22/2007",4.5904
"Middle Rate","1200","Euro","Malaysian ringgit","02/23/2007",4.5863
"Middle Rate","1200","Euro","Malaysian ringgit","02/26/2007",4.606
"Middle Rate","1200","Euro","Malaysian ringgit","02/27/2007",4.6044
"Middle Rate","1200","Euro","Malaysian ringgit","02/28/2007",4.6332
"Middle Rate","1200","Euro","Malaysian ringgit","03/01/2007",4.6354
"Middle Rate","1200","Euro","Malaysian ringgit","03/02/2007",4.6288
"Middle Rate","1200","Euro","Malaysian ringgit","03/05/2007",4.621
"Middle Rate","1200","Euro","Malaysian ringgit","03/06/2007",4.6091
"Middle Rate","1200","Euro","Malaysian ringgit","03/07/2007",4.6071
"Middle Rate","1200","Euro","Malaysian ringgit","03/08/2007",4.6238
"Middle Rate","1200","Euro","Malaysian ringgit","03/09/2007",4.613
"Middle Rate","1200","Euro","Malaysian ringgit","03/12/2007",4.59
"Middle Rate","1200","Euro","Malaysian ringgit","03/13/2007",4.6186
"Middle Rate","1200","Euro","Malaysian ringgit","03/14/2007",4.6406
"Middle Rate","1200","Euro","Malaysian ringgit","03/15/2007",4.6421
"Middle Rate","1200","Euro","Malaysian ringgit","03/16/2007",4.6702
"Middle Rate","1200","Euro","Malaysian ringgit","03/19/2007",4.6624
"Middle Rate","1200","Euro","Malaysian ringgit","03/20/2007",4.6474
"Middle Rate","1200","Euro","Malaysian ringgit","03/21/2007",4.6358
"Middle Rate","1200","Euro","Malaysian ringgit","03/22/2007",4.6379
"Middle Rate","1200","Euro","Malaysian ringgit","03/23/2007",4.6215
"Middle Rate","1200","Euro","Malaysian ringgit","03/26/2007",4.5811
"Middle Rate","1200","Euro","Malaysian ringgit","03/27/2007",4.6007
"Middle Rate","1200","Euro","Malaysian ringgit","03/28/2007",4.6208
"Middle Rate","1200","Euro","Malaysian ringgit","03/29/2007",4.6099
"Middle Rate","1200","Euro","Malaysian ringgit","03/30/2007",4.6105
"Middle Rate","1200","Euro","Malaysian ringgit","04/02/2007",4.6125
"Middle Rate","1200","Euro","Malaysian ringgit","04/03/2007",4.6285
"Middle Rate","1200","Euro","Malaysian ringgit","04/04/2007",4.6099
"Middle Rate","1200","Euro","Malaysian ringgit","04/05/2007",4.617
"Middle Rate","1200","Euro","Malaysian ringgit","04/06/2007",4.6294
"Middle Rate","1200","Euro","Malaysian ringgit","04/09/2007",4.6054
"Middle Rate","1200","Euro","Malaysian ringgit","04/10/2007",4.6256
"Middle Rate","1200","Euro","Malaysian ringgit","04/11/2007",4.6277
"Middle Rate","1200","Euro","Malaysian ringgit","04/12/2007",4.6473
"Middle Rate","1200","Euro","Malaysian ringgit","04/13/2007",4.6514
"Middle Rate","1200","Euro","Malaysian ringgit","04/16/2007",4.6614
"Middle Rate","1200","Euro","Malaysian ringgit","04/17/2007",4.6503
"Middle Rate","1200","Euro","Malaysian ringgit","04/18/2007",4.6608
"Middle Rate","1200","Euro","Malaysian ringgit","04/19/2007",4.6592
"Middle Rate","1200","Euro","Malaysian ringgit","04/20/2007",4.664
"Middle Rate","1200","Euro","Malaysian ringgit","04/23/2007",4.65
"Middle Rate","1200","Euro","Malaysian ringgit","04/24/2007",4.6423
"Middle Rate","1200","Euro","Malaysian ringgit","04/25/2007",4.6633
"Middle Rate","1200","Euro","Malaysian ringgit","04/27/2007",4.6543
"Middle Rate","1200","Euro","Malaysian ringgit","04/30/2007",4.6709
"Middle Rate","1200","Euro","Malaysian ringgit","05/03/2007",4.6539
"Middle Rate","1200","Euro","Malaysian ringgit","05/04/2007",4.6322
"Middle Rate","1200","Euro","Malaysian ringgit","05/07/2007",4.6517
"Middle Rate","1200","Euro","Malaysian ringgit","05/08/2007",4.6473
"Middle Rate","1200","Euro","Malaysian ringgit","05/09/2007",4.6163
"Middle Rate","1200","Euro","Malaysian ringgit","05/10/2007",4.6021
"Middle Rate","1200","Euro","Malaysian ringgit","05/11/2007",4.5938
"Middle Rate","1200","Euro","Malaysian ringgit","05/14/2007",4.6089
"Middle Rate","1200","Euro","Malaysian ringgit","05/15/2007",4.6076
"Middle Rate","1200","Euro","Malaysian ringgit","05/16/2007",4.6231
"Middle Rate","1200","Euro","Malaysian ringgit","05/17/2007",4.6007
"Middle Rate","1200","Euro","Malaysian ringgit","05/18/2007",4.5874
"Middle Rate","1200","Euro","Malaysian ringgit","05/21/2007",4.5846
"Middle Rate","1200","Euro","Malaysian ringgit","05/22/2007",4.5638
"Middle Rate","1200","Euro","Malaysian ringgit","05/23/2007",4.5591
"Middle Rate","1200","Euro","Malaysian ringgit","05/24/2007",4.5543
"Middle Rate","1200","Euro","Malaysian ringgit","05/25/2007",4.5507
"Middle Rate","1200","Euro","Malaysian ringgit","05/28/2007",4.5596
"Middle Rate","1200","Euro","Malaysian ringgit","05/29/2007",4.5499
"Middle Rate","1200","Euro","Malaysian ringgit","05/30/2007",4.5715
"Middle Rate","1200","Euro","Malaysian ringgit","05/31/2007",4.5724
"Middle Rate","1200","Euro","Malaysian ringgit","06/01/2007",4.5708
"Middle Rate","1200","Euro","Malaysian ringgit","06/04/2007",4.5651
"Middle Rate","1200","Euro","Malaysian ringgit","06/05/2007",4.591
"Middle Rate","1200","Euro","Malaysian ringgit","06/06/2007",4.6213
