DATE,USD,GBP,EUR,CHF,AUD,CAD,SGD
6/10/2008,3.483,6.1285,4.7491,3.0709,2.6232,3.2003,2.3883
7/10/2008,3.4825,6.1161,4.7305,3.0485,2.517,3.1694,2.3837
8/10/2008,3.4985,6.1285,4.7571,3.0706,2.4899,3.1714,2.3848
9/10/2008,3.5025,6.0558,4.7905,3.1055,2.4188,3.1187,2.3846
10/10/2008,3.5115,5.9541,4.7579,3.1261,2.323,3.0255,2.3686
13/10/2008,3.5103,5.9795,4.7513,3.0931,2.3312,2.9839,2.379
14/10/2008,3.4905,6.126,4.7745,3.0866,2.4716,3.0703,2.3909
15/10/2008,3.5095,6.1178,4.7654,3.0849,2.438,3.0202,2.3894
16/10/2008,3.5245,6.096,4.7489,3.1,2.3709,2.9704,2.3794
17/10/2008,3.525,6.1108,4.7459,3.0993,2.4462,2.9886,2.3839
20/10/2008,3.523,6.1108,4.7428,3.1051,2.4525,2.9776,2.3832
21/10/2008,3.5255,6.0605,4.6995,3.0646,2.4596,2.955,2.3891
22/10/2008,3.5395,5.8184,4.573,3.0509,2.3837,2.8906,2.368
23/10/2008,3.5715,5.7946,4.5558,3.0647,2.3592,2.8369,2.375
24/10/2008,3.575,5.7393,4.5628,3.06,2.3389,2.8491,2.3745
28/10/2008,3.5925,5.5856,4.4657,3.0963,2.1853,2.7679,2.3762
29/10/2008,3.573,5.7223,4.5436,3.103,2.2799,2.8035,2.3831
30/10/2008,3.5525,5.8929,4.7007,3.1557,2.4258,2.9721,2.4248
31/10/2008,3.5625,5.8382,4.5794,3.1269,2.4013,2.9397,2.405
3/11/2008,3.521,5.7357,4.5287,3.0647,2.4033,2.9429,2.3914
4/11/2008,3.5415,5.5632,4.4531,3.0033,2.357,2.9877,2.384
5/11/2008,3.5205,5.6214,4.5605,3.0206,2.4425,3.0488,2.3952
6/11/2008,3.543,5.6086,4.559,3.0438,2.3853,3.0179,2.3848
7/11/2008,3.553,5.5706,4.5299,3.0182,2.3704,2.9673,2.3787
10/11/2008,3.5385,5.6007,4.5549,3.0159,2.4226,3.001,2.3819
11/11/2008,3.5775,5.6031,4.5588,3.0371,2.4053,2.9947,2.3903
12/11/2008,3.589,5.5254,4.5013,3.0208,2.363,2.9752,2.385
13/11/2008,3.5965,5.3782,4.4918,3.033,2.3111,2.9138,2.3763
14/11/2008,3.5915,5.354,4.5903,3.0294,2.3709,2.9545,2.3756
17/11/2008,3.5965,5.3039,4.5237,3.0027,2.3296,2.914,2.3638
18/11/2008,3.5998,5.3872,4.5375,3.0015,2.3222,2.9264,2.3577
19/11/2008,3.6095,5.4047,4.5557,2.9973,2.3323,2.9281,2.3615
20/11/2008,3.624,5.4182,4.5315,2.9902,2.3107,2.8901,2.3696
21/11/2008,3.6285,5.354,4.5227,2.9591,2.2415,2.8102,2.3675
24/11/2008,3.63,5.4114,4.5818,2.9814,2.276,2.8505,2.3722
25/11/2008,3.621,5.4652,4.6452,3.013,2.3154,2.916,2.3865
26/11/2008,3.6218,5.5572,4.6958,3.0457,2.334,2.9397,2.3979
27/11/2008,3.62,5.5663,4.6774,3.0182,2.3485,2.9433,2.3948
28/11/2008,3.6175,5.5684,4.666,3.0136,2.3733,2.9299,2.4003
1/12/2008,3.6285,5.5592,4.5953,2.9946,2.3511,2.919,2.3831
2/12/2008,3.64,5.4218,4.5942,3.0196,2.3271,2.9249,2.3819
3/12/2008,3.64,5.4323,4.6348,3.0186,2.3544,2.9167,2.3835
4/12/2008,3.6363,5.3751,4.6224,3.0094,2.3536,2.9002,2.3847
5/12/2008,3.6375,5.3402,4.6444,3.0328,2.3471,2.8494,2.387
9/12/2008,3.6295,5.3842,4.6715,2.9959,2.3895,2.8973,2.4019
10/12/2008,3.6175,5.345,4.6868,3.0059,2.3993,2.8745,2.4083
11/12/2008,3.5875,5.335,4.6828,3.0008,2.3568,2.8606,2.4011
12/12/2008,3.5495,5.3594,4.7576,3.0137,2.3551,2.8818,2.3837
15/12/2008,3.5675,5.3612,4.8061,3.0463,2.39,2.8845,2.4132
16/12/2008,3.5545,5.4416,4.8745,3.0746,2.3787,2.8836,2.4161
17/12/2008,3.5315,5.5141,4.9746,3.1555,2.4574,2.9395,2.4224
18/12/2008,3.4835,5.4081,5.0253,3.2503,2.4529,2.9265,2.4245
19/12/2008,3.4675,5.2571,4.9523,3.219,2.3959,2.8774,2.395
22/12/2008,3.48,5.1859,4.8656,3.1565,2.3697,2.8673,2.396
23/12/2008,3.4845,5.1738,4.8832,3.1918,2.3843,2.8597,2.4034
24/12/2008,3.4745,5.1339,4.8504,3.1967,2.3535,2.849,2.4002
26/12/2008,3.4795,5.141,4.8877,3.2312,2.3791,2.8567,2.4109
30/12/2008,3.4825,5.0555,4.9161,3.3088,2.4118,2.865,2.4125
31/12/2008,3.464,4.9989,4.8759,3.2715,2.3969,2.8424,2.407
2/1/2009,3.4715,5.0851,4.8219,3.2389,2.4155,2.8427,2.3901
5/1/2009,3.4795,5.0408,4.8299,3.2262,2.4774,2.869,2.3826
6/1/2009,3.4985,5.1307,4.7592,3.1554,2.5041,2.9404,2.3807
7/1/2009,3.4975,5.2202,4.7342,3.1406,2.5254,2.9552,2.3757
8/1/2009,3.529,5.3126,4.7975,3.1925,2.4892,2.9472,2.3827
9/1/2009,3.5425,5.378,4.8348,3.2312,2.5054,2.9886,2.3961
12/1/2009,3.575,5.3986,4.7869,3.1977,2.4784,3.0008,2.403
13/1/2009,3.5775,5.2829,4.7695,3.1993,2.4171,2.9341,2.401
14/1/2009,3.5735,5.1977,4.7376,3.2032,2.4089,2.9361,2.4024
15/1/2009,3.593,5.246,4.7284,3.2174,2.3597,2.88,2.4014
16/1/2009,3.58,5.2896,4.739,3.2063,2.4147,2.8765,2.4056
19/1/2009,3.57,5.3173,4.7724,3.1985,2.4374,2.8802,2.4017
20/1/2009,3.6055,5.1548,4.6963,3.1758,2.3912,2.8681,2.4009
21/1/2009,3.6105,5.0496,4.6877,3.162,2.3683,2.8657,2.3995
22/1/2009,3.6115,5.0335,4.7027,3.1266,2.3699,2.8697,2.4146
23/1/2009,3.624,5.0042,4.696,3.1309,2.3714,2.8851,2.4093
28/1/2009,3.6095,5.1302,4.7772,3.1691,2.4019,2.9386,2.4049
29/1/2009,3.6,5.0958,4.7117,3.1118,2.3803,2.9519,2.3924
30/1/2009,3.6085,5.1259,4.6517,3.1233,2.3217,2.9359,2.3923
3/2/2009,3.6175,5.1609,4.668,3.1193,2.319,2.9152,2.3987
4/2/2009,3.6125,5.1977,4.6988,3.1542,2.3387,2.9326,2.3959
5/2/2009,3.6215,5.2276,4.6482,3.1205,2.3303,2.9351,2.4002
6/2/2009,3.6075,5.2716,4.612,3.0772,2.3514,2.9176,2.3945
10/2/2009,3.5925,5.3201,4.6041,3.0504,2.4003,2.9341,2.3936
11/2/2009,3.613,5.241,4.6552,3.1161,2.3647,2.9041,2.3941
12/2/2009,3.6105,5.1827,4.6557,3.1133,2.3687,2.9031,2.3936
13/2/2009,3.616,5.2023,4.6791,3.1256,2.3828,2.9181,2.3978
16/2/2009,3.616,5.149,4.6211,3.1028,2.3598,2.9084,2.3895
17/2/2009,3.6325,5.1618,4.592,3.0933,2.3395,2.907,2.3841
18/2/2009,3.6565,5.2072,4.6055,3.1302,2.3367,2.8939,2.3924
19/2/2009,3.659,5.2238,4.6058,3.1187,2.35,2.9114,2.3927
20/2/2009,3.6695,5.223,4.6311,3.1142,2.3463,2.9161,2.3922
23/2/2009,3.6645,5.3234,4.7323,3.1858,2.379,2.9408,2.4072
24/2/2009,3.6705,5.342,4.6676,3.1407,2.368,2.9372,2.3967
25/2/2009,3.6685,5.3221,4.6997,3.1531,2.3777,2.9412,2.4001
26/2/2009,3.6735,5.2373,4.6813,3.1415,2.3881,2.9287,2.3937
27/2/2009,3.6925,5.2699,4.6952,3.1676,2.3804,2.9412,2.3956
2/3/2009,3.7255,5.2988,4.6837,3.1739,2.3571,2.9183,2.3981
3/3/2009,3.709,5.2302,4.6824,3.1633,2.373,2.8867,2.3964
4/3/2009,3.7185,5.2128,4.6474,3.1509,2.3547,2.872,2.3926
5/3/2009,3.7195,5.264,4.6905,3.1739,2.3924,2.9109,2.3963
6/3/2009,3.72,5.2738,4.6794,3.1975,2.3871,2.8942,2.3997
10/3/2009,3.7015,5.1244,4.692,3.2045,2.3645,2.8636,2.3984
11/3/2009,3.6925,5.0711,4.6778,3.1716,2.3734,2.8729,2.3991
12/3/2009,3.6895,5.1177,4.7334,3.1994,2.3913,2.8657,2.4131
13/3/2009,3.6955,5.1452,4.777,3.1023,2.4169,2.892,2.4008
16/3/2009,3.6965,5.1847,4.7659,3.1059,2.4255,2.9014,2.3992
17/3/2009,3.6725,5.1869,4.7757,3.1023,2.427,2.8923,2.3926
18/3/2009,3.666,5.1487,4.7827,3.1105,2.4276,2.8885,2.398
19/3/2009,3.6555,5.1954,4.9177,3.1979,2.4693,2.9323,2.4091
20/3/2009,3.6445,5.2812,4.9777,3.2481,2.505,2.9378,2.4133
23/3/2009,3.6465,5.2929,4.9844,3.2462,2.5414,2.9573,2.4147
24/3/2009,3.6225,5.3122,4.9454,3.224,2.5575,2.9654,2.4079
25/3/2009,3.6305,5.3316,4.897,3.2128,2.5325,2.9516,2.3986
26/3/2009,3.629,5.2933,4.9238,3.2327,2.5379,2.9474,2.404
27/3/2009,3.6145,5.2342,4.9038,3.2163,2.5318,2.945,2.3992
30/3/2009,3.6355,5.18,4.8252,3.1737,2.5005,2.9247,2.3944
31/3/2009,3.647,5.2203,4.8348,3.1846,2.5108,2.9016,2.4008
1/4/2009,3.649,5.2183,4.8196,3.1928,2.5132,2.8795,2.3964
2/4/2009,3.6285,5.2593,4.8161,3.172,2.5496,2.8911,2.3925
3/4/2009,3.5875,5.2815,4.822,3.1595,2.566,2.8913,2.3828
6/4/2009,3.5525,5.3035,4.8211,3.1567,2.5573,2.9031,2.3692
7/4/2009,3.5825,5.2596,4.7871,3.1528,2.5421,2.8816,2.374
8/4/2009,3.632,5.337,4.7941,3.168,2.5671,2.9241,2.391
9/4/2009,3.6165,5.3219,4.7967,3.1482,2.5663,2.9242,2.3888
10/4/2009,3.6165,5.3011,4.7505,3.1222,2.5976,2.9516,2.3827
13/4/2009,3.616,5.2974,4.7603,3.1245,2.6142,2.9498,2.3877
14/4/2009,3.5955,5.3399,4.7923,3.1663,2.6188,2.9429,2.3944
15/4/2009,3.6175,5.3805,4.7914,3.1763,2.593,2.9722,2.4045
16/4/2009,3.5875,5.3866,4.7421,3.1377,2.6104,2.9801,2.3946
17/4/2009,3.603,5.3636,4.7268,3.1271,2.5927,2.9738,2.4061
20/4/2009,3.63,5.3484,4.7199,3.1051,2.6074,2.9854,2.4093
21/4/2009,3.648,5.3058,4.7196,3.122,2.5596,2.9475,2.4172
22/4/2009,3.6415,5.3273,4.707,3.1175,2.5663,2.9393,2.4153
23/4/2009,3.6415,5.2698,4.7334,3.1263,2.5656,2.9366,2.4176
24/4/2009,3.5945,5.2724,4.7255,3.1242,2.5686,2.9362,2.4035
27/4/2009,3.6025,5.2568,4.7427,3.1503,2.5634,2.9601,2.4101
28/4/2009,3.618,5.2852,4.7117,3.1292,2.5496,2.9685,2.4118
29/4/2009,3.599,5.293,4.746,3.1529,2.5675,2.9657,2.4084
30/4/2009,3.561,5.2804,4.7404,3.144,2.5894,2.9748,2.4076
4/5/2009,3.5295,5.2805,4.7024,3.1128,2.5944,2.9873,2.3909
5/5/2009,3.5175,5.2726,4.7032,3.1142,2.5968,2.9949,2.3848
6/5/2009,3.5405,5.3152,4.6997,3.1157,2.6072,3.0027,2.3939
7/5/2009,3.52,5.3198,4.6763,3.0987,2.6488,3.0194,2.3924
8/5/2009,3.5325,5.3007,4.7242,3.1227,2.6591,3.0168,2.4026
11/5/2009,3.501,5.3296,4.781,3.1726,2.6881,3.0453,2.4019
12/5/2009,3.5225,5.3244,4.7906,3.1786,2.6776,3.0252,2.4113
13/5/2009,3.5105,5.3746,4.8057,3.187,2.6962,3.0324,2.4146
14/5/2009,3.5525,5.3712,4.8149,3.1994,2.6688,3.0217,2.4179
15/5/2009,3.543,5.3963,4.8318,3.206,2.6893,3.0248,2.4197
18/5/2009,3.5675,5.4042,4.7949,3.1727,2.6647,3.0243,2.4215
19/5/2009,3.5405,5.4299,4.8045,3.1776,2.7143,3.0432,2.4185
20/5/2009,3.548,5.4946,4.8311,3.195,2.7382,3.0695,2.4231
21/5/2009,3.5275,5.5692,4.8642,3.2068,2.7386,3.0984,2.4233
22/5/2009,3.4965,5.5441,4.8699,3.2049,2.7248,3.0843,2.4171
25/5/2009,3.4875,5.5375,4.8785,3.2121,2.714,3.1023,2.4091
26/5/2009,3.4915,5.5443,4.8787,3.2141,2.7155,3.0998,2.4103
27/5/2009,3.489,5.5732,4.8766,3.2151,2.7462,3.1342,2.4126
28/5/2009,3.523,5.6033,4.8679,3.2209,2.7368,3.1373,2.4176
29/5/2009,3.5075,5.5995,4.9047,3.2448,2.7629,3.1547,2.4182
1/6/2009,3.487,5.6566,4.9322,3.2638,2.8088,3.2078,2.4198
2/6/2009,3.4845,5.7343,4.9382,3.2568,2.8259,3.1942,2.4192
3/6/2009,3.4775,5.7666,4.9751,3.2737,2.8674,3.2128,2.4184
4/6/2009,3.4955,5.6847,4.9526,3.2719,2.7978,3.1443,2.4191
5/6/2009,3.4945,5.6365,4.9624,3.2725,2.8084,3.1816,2.4188
8/6/2009,3.5125,5.5977,4.9114,3.2363,2.801,3.1443,2.4138
9/6/2009,3.5185,5.6321,4.8805,3.2168,2.7713,3.1439,2.4066
10/6/2009,3.5135,5.7347,4.9447,3.2582,2.8271,3.1831,2.4238
11/6/2009,3.5075,5.7551,4.9201,3.2537,2.8374,3.1749,2.4168
12/6/2009,3.505,5.8006,4.9421,3.2728,2.8545,3.1626,2.4196
15/6/2009,3.5235,5.7736,4.9176,3.2566,2.8468,3.1384,2.4187
16/6/2009,3.5355,5.7438,4.8788,3.2391,2.7918,3.1148,2.4225
17/6/2009,3.5305,5.7951,4.8957,3.25,2.7972,3.1206,2.4225
18/6/2009,3.5255,5.7794,4.9211,3.2653,2.8056,3.1172,2.4249
19/6/2009,3.5365,5.7779,4.9228,3.2599,2.8311,3.1252,2.4272
22/6/2009,3.54,5.8306,4.9233,3.2682,2.8343,3.1132,2.4293
23/6/2009,3.549,5.7929,4.9196,3.2678,2.7837,3.0769,2.4287
24/6/2009,3.5365,5.8216,4.9819,3.3165,2.8135,3.083,2.4315
25/6/2009,3.533,5.8097,4.9347,3.2253,2.8257,3.0613,2.4251
26/6/2009,3.5375,5.8111,4.9679,3.2423,2.8521,3.0706,2.4312
29/6/2009,3.5345,5.8229,4.9582,3.2531,2.8363,3.0579,2.4301
30/6/2009,3.5225,5.8592,4.9699,3.2574,2.8536,3.0483,2.4302
1/7/2009,3.5215,5.7934,4.9422,3.2432,2.8385,3.0315,2.4312
2/7/2009,3.516,5.7889,4.9625,3.2654,2.8316,3.0606,2.43
3/7/2009,3.525,5.7717,4.929,3.2441,2.8064,3.0371,2.4287
6/7/2009,3.5365,5.7572,4.9405,3.2527,2.8071,3.0441,2.4308
7/7/2009,3.54,5.7635,4.948,3.2634,2.8226,3.0521,2.432
8/7/2009,3.5635,5.7281,4.9547,3.2684,2.8002,3.0616,2.4371
9/7/2009,3.575,5.7481,4.9684,3.2822,2.7915,3.0737,2.4456
10/7/2009,3.571,5.827,4.9915,3.3011,2.7915,3.0757,2.4479
13/7/2009,3.588,5.7858,4.9979,3.3013,2.7888,3.0815,2.4523
14/7/2009,3.5875,5.8329,5.0164,3.3112,2.8164,3.1159,2.4602
15/7/2009,3.571,5.8307,4.9933,3.2829,2.8357,3.1486,2.4533
16/7/2009,3.569,5.8533,5.0227,3.3123,2.8513,3.1866,2.4555
17/7/2009,3.5765,5.8596,5.0486,3.3256,2.8614,3.199,2.4613
20/7/2009,3.5555,5.8298,5.0337,3.3094,2.8666,3.2107,2.4581
21/7/2009,3.54,5.8454,5.0298,3.3093,2.8782,3.1952,2.4542
22/7/2009,3.551,5.8258,5.0406,3.3241,2.8976,3.2123,2.4591
23/7/2009,3.5415,5.8366,5.0406,3.323,2.8977,3.2217,2.457
24/7/2009,3.5375,5.8326,5.0093,3.2931,2.879,3.2402,2.451
27/7/2009,3.525,5.8002,5.0168,3.2933,2.8935,3.2509,2.4469
28/7/2009,3.521,5.8056,5.0148,3.2896,2.9039,3.2569,2.4433
29/7/2009,3.5215,5.7864,4.9898,3.2758,2.9024,3.2528,2.4432
30/7/2009,3.54,5.7975,4.9756,3.2592,2.8945,3.2468,2.4475
31/7/2009,3.52,5.815,4.9729,3.245,2.9168,3.2582,2.4432
3/8/2009,3.51,5.8694,4.9963,3.2746,2.9386,3.2556,2.4433
4/8/2009,3.492,5.9196,5.0252,3.2897,2.9488,3.2726,2.4363
5/8/2009,3.4885,5.912,5.0273,3.2929,2.9448,3.2525,2.4354
6/8/2009,3.495,5.9349,5.0326,3.2905,2.9421,3.263,2.4379
7/8/2009,3.5025,5.8742,5.0301,3.2904,2.9344,3.2513,2.4389
10/8/2009,3.5035,5.8558,4.9758,3.2407,2.941,3.2387,2.4337
11/8/2009,3.5145,5.7947,4.9702,3.2392,2.932,3.2262,2.4322
12/8/2009,3.5245,5.8105,4.9849,3.2574,2.907,3.1986,2.4327
13/8/2009,3.5185,5.8059,5.0035,3.2706,2.939,3.2277,2.437
14/8/2009,3.5165,5.8272,5.018,3.2825,2.9614,3.2339,2.438
17/8/2009,3.5375,5.8195,5.0072,3.2889,2.9112,3.204,2.4456
18/8/2009,3.542,5.7905,4.9962,3.2914,2.9172,3.2018,2.4423
19/8/2009,3.5375,5.8475,5.0026,3.2893,2.9283,3.2069,2.4415
20/8/2009,3.5335,5.8372,5.0259,3.3113,2.9323,3.2219,2.4408
21/8/2009,3.5295,5.8037,5.0207,3.3166,2.9078,3.2287,2.4441
24/8/2009,3.5095,5.7989,5.0312,3.3129,2.9464,3.2524,2.4404
25/8/2009,3.5125,5.7631,5.0232,3.3104,2.9398,3.2605,2.4359
26/8/2009,3.526,5.7587,5.0429,3.3197,2.9518,3.2471,2.4449
27/8/2009,3.5345,5.7319,5.0342,3.3076,2.9237,3.2189,2.4447
28/8/2009,3.526,5.7356,5.0621,3.331,2.9576,3.238,2.4441
1/9/2009,3.531,5.755,5.0689,3.339,2.9818,3.2325,2.4519
2/9/2009,3.5415,5.7231,5.033,3.3213,2.937,3.2134,2.4514
3/9/2009,3.5335,5.7508,5.0439,3.3319,2.9526,3.2047,2.4518
4/9/2009,3.5305,5.7632,5.0313,3.3227,2.9649,3.2028,2.4494
7/9/2009,3.5175,5.7634,5.0415,3.3218,2.996,3.2427,2.4552
8/9/2009,3.5115,5.7406,5.0357,3.3148,3.0018,3.2592,2.451
9/9/2009,3.4953,5.7707,5.062,3.3398,3.0014,3.2398,2.4519
10/9/2009,3.493,5.7821,5.0909,3.3593,3.0049,3.2388,2.4538
11/9/2009,3.491,5.8305,5.0984,3.3658,3.0174,3.2446,2.4545
14/9/2009,3.499,5.8139,5.0895,3.3673,2.9995,3.2291,2.4548
15/9/2009,3.503,5.8215,5.1212,3.3855,3.0156,3.2321,2.462
16/9/2009,3.4915,5.7522,5.1264,3.3793,3.0252,3.2584,2.4614
17/9/2009,3.468,5.7196,5.1072,3.3621,3.0326,3.253,2.4564
18/9/2009,3.479,5.7002,5.1202,3.3759,3.0281,3.2569,2.4581
23/9/2009,3.4625,5.6745,5.1278,3.3868,3.0332,3.2428,2.4556
24/9/2009,3.4765,5.683,5.1186,3.3846,3.0301,3.2352,2.4545
25/9/2009,3.476,5.5463,5.0949,3.3757,3.0062,3.1906,2.4504
28/9/2009,3.476,5.4891,5.0673,3.3526,2.9881,3.1671,2.4469
29/9/2009,3.4875,5.5545,5.101,3.3779,3.0517,3.2127,2.459
30/9/2009,3.4745,5.5679,5.0799,3.3603,3.0546,3.2133,2.4573
1/10/2009,3.4655,5.5308,5.0683,3.3419,3.0547,3.237,2.4563
2/10/2009,3.473,5.5304,5.0513,3.3365,3.0203,3.2027,2.4562
5/10/2009,3.4655,5.5387,5.0714,3.3584,3.0256,3.2261,2.4556
6/10/2009,3.441,5.4967,5.0603,3.3458,3.0372,3.219,2.4502
7/10/2009,3.4295,5.4529,5.0434,3.3354,3.0488,3.2343,2.4447
8/10/2009,3.392,5.4265,5.0069,3.2998,3.0598,3.2129,2.432
9/10/2009,3.391,5.4327,4.9926,3.2886,3.065,3.2174,2.4369
12/10/2009,3.408,5.3954,5.0104,3.2979,3.0759,3.2656,2.4319
13/10/2009,3.3895,5.3466,5.0071,3.301,3.0751,3.2768,2.4257
14/10/2009,3.373,5.3772,5.0212,3.3083,3.0811,3.2819,2.4209
15/10/2009,3.3475,5.3746,5.0055,3.3047,3.0837,3.2785,2.4151
16/10/2009,3.3665,5.5116,5.0274,3.3156,3.1101,3.2642,2.4238
19/10/2009,3.3825,5.5268,5.0333,3.3176,3.1053,3.2626,2.4241
20/10/2009,3.3585,5.5071,5.029,3.3223,3.1192,3.2659,2.4191
21/10/2009,3.389,5.5563,5.0574,3.3455,3.1262,3.2293,2.4291
22/10/2009,3.3915,5.6314,5.082,3.3641,3.1353,3.2391,2.428
23/10/2009,3.382,5.6283,5.083,3.3637,3.1397,3.2297,2.4283
26/10/2009,3.3795,5.5015,5.0823,3.3573,3.1249,3.2132,2.427
27/10/2009,3.3985,5.5486,5.0571,3.3391,3.122,3.1803,2.433
28/10/2009,3.4145,5.5849,5.0574,3.3438,3.1053,3.2034,2.4388
29/10/2009,3.4365,5.6259,5.0582,3.3491,3.0819,3.1855,2.4477
30/10/2009,3.4075,5.649,5.0617,3.3492,3.1242,3.195,2.4398
2/11/2009,3.4275,5.6446,5.0605,3.3524,3.0979,3.1768,2.4476
3/11/2009,3.4185,5.5944,5.0524,3.3462,3.0854,3.1704,2.446
4/11/2009,3.4225,5.617,5.0396,3.3351,3.0862,3.2101,2.4451
5/11/2009,3.422,5.6485,5.0757,3.3626,3.1002,3.2076,2.4487
6/11/2009,3.4073,5.6583,5.0688,3.3534,3.1108,3.1982,2.4449
9/11/2009,3.382,5.6515,5.0463,3.337,3.1312,3.1634,2.4363
10/11/2009,3.378,5.6615,5.0608,3.3474,3.1363,3.196,2.4336
11/11/2009,3.3865,5.66,5.0742,3.3596,3.1496,3.2283,2.4411
12/11/2009,3.381,5.6111,5.071,3.3573,3.159,3.2385,2.4391
13/11/2009,3.381,5.6116,5.0267,3.3266,3.1303,3.2057,2.4345
16/11/2009,3.361,5.6149,5.0279,3.3294,3.1377,3.2029,2.4272
17/11/2009,3.366,5.6576,5.033,3.3345,3.1425,3.2089,2.4312
18/11/2009,3.37,5.6586,5.0129,3.3163,3.1252,3.1978,2.432
19/11/2009,3.3805,5.6431,5.0425,3.3371,3.1253,3.194,2.436
20/11/2009,3.3955,5.6533,5.0649,3.3508,3.12,3.1949,2.4454
23/11/2009,3.3805,5.5883,5.0498,3.3398,3.1074,3.1754,2.4386
24/11/2009,3.387,5.6116,5.062,3.3503,3.1182,3.2,2.4433
25/11/2009,3.3778,5.6108,5.0643,3.3544,3.1271,3.2026,2.4407
26/11/2009,3.377,5.645,5.103,3.3965,3.122,3.2211,2.4471
30/11/2009,3.3875,5.6165,5.1026,3.3818,3.1094,3.2085,2.4497
1/12/2009,3.3905,5.5747,5.0908,3.3763,3.1001,3.2118,2.4495
2/12/2009,3.3778,5.6125,5.0975,3.382,3.1324,3.2329,2.4477
3/12/2009,3.3755,5.6313,5.0948,3.3789,3.1394,3.2194,2.4447
4/12/2009,3.383,5.5951,5.0946,3.3816,3.1235,3.2034,2.4467
7/12/2009,3.393,5.5937,5.0529,3.3443,3.1058,3.2155,2.4429
8/12/2009,3.3885,5.5756,5.0296,3.3279,3.0986,3.2253,2.4395
9/12/2009,3.402,5.532,5.0123,3.3177,3.0843,3.2043,2.4405
10/12/2009,3.3965,5.5322,5.0029,3.3083,3.1059,3.2173,2.444
11/12/2009,3.4,5.5485,5.0074,3.313,3.1171,3.2336,2.4472
14/12/2009,3.411,5.5238,4.9889,3.2968,3.0921,3.2176,2.4491
15/12/2009,3.406,5.5533,4.9898,3.2988,3.1109,3.2194,2.4468
16/12/2009,3.4245,5.5634,4.9765,3.2871,3.0786,3.2267,2.4504
17/12/2009,3.435,5.5898,4.9533,3.2871,3.0692,3.2178,2.4544
21/12/2009,3.4365,5.5506,4.9326,3.2993,3.0538,3.2228,2.449
22/12/2009,3.4375,5.5196,4.9127,3.2876,3.0181,3.2365,2.4447
23/12/2009,3.438,5.487,4.9019,3.2768,3.0146,3.2526,2.4364
24/12/2009,3.4315,5.4859,4.9206,3.3027,3.0271,3.2731,2.4385
28/12/2009,3.4255,5.4674,4.9295,3.3065,3.0393,3.2716,2.4364
29/12/2009,3.437,5.4994,4.9345,3.3177,3.0483,3.2931,2.4421
30/12/2009,3.4315,5.452,4.9132,3.3029,3.0585,3.2715,2.4396
31/12/2009,3.4245,5.5001,4.9191,3.3084,3.0649,3.256,2.4401
4/1/2010,3.4195,5.4999,4.8844,3.2951,3.0656,3.2663,2.4364
5/1/2010,3.3885,5.4507,4.8869,3.2936,3.0918,3.2601,2.4263
6/1/2010,3.3875,5.4137,4.8629,3.2736,3.095,3.2644,2.4261
7/1/2010,3.3705,5.397,4.8554,3.28,3.1088,3.2608,2.4176
8/1/2010,3.3785,5.3857,4.8362,3.2668,3.0932,3.2649,2.4175
11/1/2010,3.3335,5.3643,4.8407,3.2833,3.1057,3.249,2.4022
12/1/2010,3.3475,5.3814,4.845,3.2856,3.1005,3.2341,2.4078
13/1/2010,3.3495,5.4155,4.8501,3.287,3.0911,3.2244,2.4097
14/1/2010,3.333,5.4291,4.8453,3.2776,3.0987,3.2347,2.4037
15/1/2010,3.34,5.4524,4.8195,3.2654,3.0977,3.2569,2.4056
18/1/2010,3.343,5.4521,4.8029,3.251,3.0781,3.2499,2.4056
19/1/2010,3.337,5.478,4.8043,3.2562,3.0854,3.2509,2.4045
20/1/2010,3.353,5.4718,4.7661,3.2315,3.0791,3.2407,2.4062
21/1/2010,3.371,5.4829,4.7506,3.226,3.0757,3.2224,2.4089
22/1/2010,3.395,5.5047,4.7946,3.2613,3.066,3.234,2.4177
25/1/2010,3.4055,5.4839,4.821,3.2748,3.084,3.2235,2.4294
26/1/2010,3.406,5.5257,4.8084,3.2682,3.0707,3.2158,2.4304
27/1/2010,3.421,5.5174,4.8156,3.2699,3.0845,3.2172,2.4381
28/1/2010,3.4105,5.5291,4.7808,3.2441,3.0758,3.2164,2.4319
29/1/2010,3.413,5.5106,4.7625,3.2454,3.0483,3.1988,2.4299
2/2/2010,3.4225,5.4529,4.7564,3.2321,3.0142,3.2188,2.4249
3/2/2010,3.4095,5.4511,4.7612,3.2295,3.0195,3.2229,2.4184
4/2/2010,3.4175,5.4349,4.7452,3.2256,3.0101,3.22,2.42
5/2/2010,3.4415,5.4174,4.72,3.205,2.9877,3.2095,2.4231
8/2/2010,3.4415,5.371,4.694,3.1972,2.9779,3.2104,2.4214
9/2/2010,3.4405,5.3679,4.7073,3.2085,2.9803,3.2055,2.4203
10/2/2010,3.432,5.3797,4.7221,3.2189,3.0033,3.2117,2.4188
11/2/2010,3.4205,5.3502,4.7155,3.2163,3.0364,3.2302,2.4218
12/2/2010,3.421,5.3634,4.6777,3.1927,3.0428,3.2539,2.4221
17/2/2010,3.388,5.3425,4.6641,3.1778,3.0504,3.242,2.4146
18/2/2010,3.3985,5.3238,4.6143,3.1482,3.0473,3.2447,2.4107
19/2/2010,3.4115,5.2639,4.5996,3.1389,3.0403,3.2514,2.4138
22/2/2010,3.3965,5.2622,4.6369,3.1612,3.064,3.2733,2.4133
